ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top_menu]Hit	AOI[image]Hit	AOI[info1]Hit	AOI[info2]Hit	AOI[Rectangle 8]Hit	AOI[Rectangle 10]Hit	AOI[Rectangle 11]Hit	AOI[Rectangle 12]Hit	AOI[Rectangle 13]Hit	AOI[Rectangle 14]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1169177	16:07:02.810	1491572698238067																45		Fixation	200	1421	1500												784	1419	693	1413	673	1416	683	1409	1508	386.32	138.07	384.71	143.50	385.51	140.78	231.79	199.03	488.38	296.61	202.35	493.80					516.87	516.87	3.39	3.11	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1169394	16:07:03.027	1491572698454715																46		Fixation	167	1460	1497												797	1461	682	1476	672	1468	677	1461	1502	397.77	141.20	401.71	143.70	399.74	142.45	231.97	199.14	488.64	296.81	202.32	493.98					517.14	517.14	3.33	3.09	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1169661	16:07:03.294	1491572698721671																47		Fixation	167	1000	1504												813			1002	672	1002	672	995	1497			272.64	143.79						295.54	203.39	491.34						0.00		3.08	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1169844	16:07:03.477	1491572698904975																48		Fixation	133	1017	1503												824	1010	682	1030	679	1020	680	1013	1505	274.92	140.98	280.38	141.85	277.65	141.42	232.31	200.88	483.21	297.21	203.83	487.10					512.87	512.87	3.33	3.16	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1169994	16:07:03.627	1491572699054964																49		Fixation	333	992	1502												833	1003	684	997	683	1000	683	993	1508	273.08	140.60	271.46	140.81	272.27	140.70	234.22	200.78	480.87	299.13	203.66	484.92					510.60	510.60	3.40	3.18	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1170494	16:07:04.127	1491572699554813																50		Fixation	200	1060	1511												863	1064	699	1077	697	1070	698	1063	1523	289.71	136.50	293.03	136.88	291.37	136.69	236.37	200.52	480.59	301.39	203.10	484.35					510.12	510.12	3.38	3.15	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1170761	16:07:04.394	1491572699821811																51		Fixation	250	1095	1520												879	1100	674	1124	694	1112	684	1105	1509	299.39	143.22	306.01	137.71	302.70	140.46	237.01	200.29	480.53	301.97	202.96	484.49					509.94	509.94	3.46	3.14	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1171061	16:07:04.694	1491572700121800																52		Fixation	633	1081	1515												897	1065	683	1077	690	1071	686	1064	1511	290.01	140.88	293.20	138.82	291.61	139.85	237.34	200.16	480.55	302.30	202.86	484.77					509.89	509.89	3.27	3.05	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1171728	16:07:05.361	1491572700788498																53		Fixation	250	1152	1517												937	1152	690	1144	693	1148	691	1141	1516	313.47	138.90	311.44	138.12	312.45	138.51	239.54	199.88	479.65	304.57	202.27	483.74					508.87	508.87	3.40	3.14	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1171994	16:07:05.628	1491572701055228																54		Fixation	150	1187	1519												953	1195	700	1204	696	1199	698	1192	1523	325.33	136.29	327.63	137.34	326.48	136.82	239.97	199.82	479.49	305.00	202.19	483.65					508.67	508.67	3.36	3.16	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1172178	16:07:05.811	1491572701238607																55		Fixation	183	1256	1516												964	1260	702	1260	693	1260	697	1253	1522	342.93	135.55	343.00	138.04	342.97	136.79	240.93	199.65	479.29	305.94	201.92	483.63					508.38	508.38	3.33	3.10	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1172378	16:07:06.011	1491572701438509																56		Fixation	167	1384	1511												976	1382	692	1398	666	1390	679	1383	1504	376.15	138.46	380.61	145.40	378.38	141.93	241.58	199.61	479.07	306.57	201.91	483.52					508.14	508.14	3.27	3.05	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1172594	16:07:06.227	1491572701655200																57		Fixation	67	1465	1520												989	1465	702	1471	693	1468	697	1461	1522	398.83	135.78	400.45	137.98	399.64	136.88	241.85	199.63	479.17	306.85	201.86	483.54					508.23	508.23	3.23	3.00	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1172744	16:07:06.377	1491572701805034																58		Fixation	200	1002	1521												998			1011	710	1011	710	1004	1535			275.16	133.55						305.00	201.96	483.12						0.00		2.99	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1172977	16:07:06.611	1491572702038324																59		Fixation	217	1118	1529												1012	1123	713	1117	699	1120	706	1113	1531	305.72	132.63	304.02	136.48	304.87	134.55	240.00	199.73	478.99	304.99	202.17	482.92					508.18	508.18	3.17	3.02	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1173211	16:07:06.844	1491572702271810																60		Fixation	133	1188	1533												1026	1194	718	1198	704	1196	711	1189	1536	324.93	131.30	326.18	135.05	325.56	133.17	240.24	199.72	478.57	305.27	202.20	482.53					507.79	507.79	3.23	3.04	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1173377	16:07:07.011	1491572702438485																61		Fixation	183	1023	1561												1036	1025	732	1042	721	1033	726	1026	1551	279.09	127.44	283.53	130.59	281.31	129.02	240.09	199.72	478.45	305.06	202.04	482.13					507.68	507.68	3.25	2.99	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1173577	16:07:07.211	1491572702638482																62		Fixation	167	992	1563												1048	999	752	997	737	998	744	991	1569	271.95	122.10	271.34	126.07	271.64	124.09	240.10	199.65	478.53	305.15	202.06	482.34					507.73	507.73	3.20	3.02	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1173761	16:07:07.394	1491572702821793																63		Fixation	150	994	1576												1059	997	754	1001	750	999	752	992	1577	271.32	121.47	272.54	122.62	271.93	122.05	239.82	199.38	478.50	304.88	201.87	482.10					507.60	507.60	3.20	3.02	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1173944	16:07:07.577	1491572703005128																64		Fixation	150	1067	1579												1070	1074	759	1075	743	1074	751	1067	1576	292.44	120.22	292.67	124.38	292.56	122.30	239.97	199.38	478.46	305.03	201.96	481.99					507.56	507.56	3.16	3.01	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1174144	16:07:07.777	1491572703205131																65		Fixation	233	1124	1581												1082	1124	756	1127	744	1125	750	1118	1575	306.02	120.94	306.83	124.25	306.42	122.60	240.27	199.34	478.35	305.31	201.95	482.02					507.43	507.43	3.14	2.95	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1174411	16:07:08.044	1491572703471686																66		Fixation	150	1181	1580												1098	1200	774	1195	755	1197	764	1190	1589	326.59	116.10	325.15	121.23	325.87	118.67	240.73	199.25	478.27	305.74	201.82	482.09					507.30	507.30	3.15	2.98	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1174594	16:07:08.227	1491572703655052																67		Fixation	100	1239	1583												1109	1253	752	1235	770	1244	761	1237	1586	341.17	121.99	336.13	117.03	338.65	119.51	239.97	199.31	477.94	305.02	202.28	481.62					507.05	507.05	3.18	2.93	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1174894	16:07:08.527	1491572703954996																68		Fixation	150	479	1533												1127	487	704	485	716	486	710	479	1535	132.51	135.19	131.95	131.84	132.23	133.51	232.73	200.21	481.25	297.86	204.08	482.99					510.79	510.79	3.16	3.03	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1175177	16:07:08.810	1491572704237854																69		Fixation	233	631	1518												1144	630	670	636	691	633	680	626	1505	171.53	144.47	173.10	138.74	172.31	141.61	231.09	200.86	481.63	296.20	205.15	483.04					511.49	511.49	3.27	2.95	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1175444	16:07:09.077	1491572704504584																70		Fixation	150	533	1549												1160	550	694	536	748	543	721	536	1546	149.63	137.74	145.82	123.25	147.73	130.49	232.01	200.55	481.51	297.08	204.75	482.16					511.21	511.21	3.27	2.86	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1175660	16:07:09.293	1491572704721254																71		Fixation	100	471	1578												1173	460	753	489	739	474	746	467	1571	125.13	121.64	132.98	125.68	129.05	123.66	232.80	199.81	480.95	297.85	204.32	481.81					510.35	510.35	3.16	2.94	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1175844	16:07:09.477	1491572704904572																72		Fixation	233	478	1499												1184	466	663	489	642	477	652	470	1477	126.72	146.33	133.01	151.93	129.87	149.13	233.20	199.82	480.59	298.24	204.27	481.55					510.00	510.00	3.37	3.02	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1176093	16:07:09.727	1491572705154533																73		Fixation	117	462	1522												1199	459	711	484	673	471	692	464	1517	124.87	133.09	131.67	143.47	128.27	138.28	232.66	199.70	480.99	297.73	204.08	482.20					510.35	510.35	3.39	3.14	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1182190	16:07:15.823	1491572711250908																74		Fixation	68	407	1767												1579																			-8.38										4	4				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1182446	16:07:16.079	1491572711506789																75		Fixation	100	591	1874												1594	598	939	582	928	590	933	583	1872	162.89	71.12	158.34	74.19	160.62	72.65	218.30	196.49	488.53	283.06	203.90	487.69					516.92	516.92	3.11	2.85	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1182645	16:07:16.279	1491572711706749																76		Fixation	83	557	1725												1606	561	787	568	779	564	783	557	1722	152.64	112.51	154.65	114.56	153.64	113.53	219.60	196.80	488.90	284.30	203.93	487.79					517.28	517.28	3.15	2.86	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1182745	16:07:16.379	1491572711806731																77		Fixation	100	491	1712												1612	496	788	478	773	487	780	480	1719	135.01	112.30	130.06	116.24	132.54	114.27	219.67	196.81	488.85	284.41	204.03	487.73					517.23	517.23	3.17	2.92	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1182962	16:07:16.596	1491572712023508																78		Fixation	217	664	1713												1625	673	758	677	771	675	764	668	1703	183.12	120.37	184.26	116.77	183.69	118.57	220.36	196.61	488.79	285.08	203.93	487.81					517.05	517.05	3.22	2.98	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1183196	16:07:16.829	1491572712256828																79		Fixation	167	696	1792												1639	706	855	692	852	699	853	692	1792	192.10	94.07	188.45	94.66	190.28	94.37	220.12	196.38	489.40	284.79	203.70	488.53					517.53	517.53	3.29	2.97	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1183396	16:07:17.029	1491572712456832																80		Fixation	133	782	1785												1651	779	863	811	848	795	855	788	1794	212.11	91.87	220.64	95.80	216.37	93.84	219.81	196.36	489.67	284.50	203.92	489.09					517.80	517.80	3.31	2.98	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1183562	16:07:17.195	1491572712623476																81		Fixation	233	875	1781												1661	887	850	884	829	885	839	878	1778	241.47	95.27	240.74	101.00	241.10	98.13	219.71	196.48	489.69	284.42	204.06	489.01					517.87	517.87	3.32	3.00	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1183846	16:07:17.479	1491572712906878																82		Fixation	183	743	1800												1678	745	866	756	864	750	865	743	1804	202.86	91.00	205.77	91.46	204.32	91.23	220.23	196.25	490.05	284.96	203.63	489.67					518.07	518.07	3.24	3.00	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1184179	16:07:17.812	1491572713240203																83		Fixation	150	1338	1792												1698	1332	855	1329	874	1330	864	1323	1803	362.56	93.98	361.63	88.74	362.09	91.36	222.95	196.32	489.53	287.80	203.61	490.22					517.41	517.41	3.24	3.03	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1184873	16:07:18.506	1491572713934508																84		Fixation	201	1332	1791												1739	1372	828	1320	860	1346	844	1339	1783	373.37	101.31	359.42	92.68	366.39	96.99	227.67	195.56	488.54	292.60	201.93	490.10					515.88	515.88	3.13	3.02	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1185191	16:07:18.824	1491572714252303																85		Fixation	183	1335	1786												1758			1329	837	1329	837	1322	1776			361.87	98.94						293.35	201.62	489.86						0.00		3.00	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1185591	16:07:19.225	1491572714652648																86		Fixation	318	1329	1879												1782	1375	959	1339	902	1357	930	1350	1869	374.26	65.74	364.38	81.08	369.32	73.41	229.35	195.43	487.98	294.28	201.42	490.10					515.21	515.21	3.15	2.97	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester20	tester20	07/04/2017	2952553	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-939	1888	4649									1186810	16:07:20.444	1491572715871813																87		Fixation	101	666	1869												1855																			-8.38										4	4				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester21	tester21	07/04/2017	2938874	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4637)	7	87	1888	4637									1133718	16:06:42.340	1491572143960002																1		Fixation	671	817	344	0	0	1	0	0	0	0	0	0	0	0	1	807	407	858	435	832	421	825	334	220.09	216.42	233.76	208.59	226.93	212.51	222.42	156.27	562.80	288.95	156.99	563.33					572.99	572.99	2.78	3.03	0	0				
