ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[menu]Hit	AOI[left header]Hit	AOI[middle header]Hit	AOI[right header]Hit	AOI[Ponuky menu]Hit	AOI[ponuky1]Hit	AOI[ponuky2]Hit	AOI[ponuky3]Hit	AOI[ponuky4]Hit	AOI[footer]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
16.6.2017	3.4.4	ontozur_beh_2	New test	tester12	tester12	7.4.2017	2892248	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1180827	16:08:16.423	1491573740741683																20		Fixation	133	530	60											310	542	168	544	135	543	151	536	64	147,51	281,16	148,13	290,06	147,82	285,61	228,22	249,44	560,06	288,41	247,16	554,99					603,06	603,06	3,02	2,79	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester12	tester12	7.4.2017	2892248	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1181027	16:08:16.623	1491573740941636																21		Fixation	167	1371	33											322	1362	117			1362	117	1355	30	370,73	294,97					230,81	250,14	559,92		-8,38						603,11		3,08		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester12	tester12	7.4.2017	2892248	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1181243	16:08:16.840	1491573741158216																22		Fixation	100	1504	37											335	1495	117	1527	131	1511	124	1504	37	406,88	295,11	415,69	291,18	411,29	293,14	232,14	251,12	559,75	292,34	248,56	556,31					603,31	603,31	3,07	2,75	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									19912	16:08:22.676	1491573159888786																1		Fixation	133	556	116											42	559	212	539	182	549	197	542	110	87,38	164,65	84,21	169,65	85,79	167,15	97,40	0,58	605,28	159,91	-2,27	601,11					616,80	616,80	3,58	3,55	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									20729	16:08:23.493	1491573160705339																2		Fixation	200	478	934											91	531	1053	485	1012	508	1032	501	945	83,00	24,52	75,82	31,33	79,41	27,93	93,08	1,21	607,87	155,61	-0,29	601,65					619,77	619,77	3,51	3,41	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									20945	16:08:23.710	1491573160922002																3		Fixation	67	516	1024											104			524	1126	524	1126	517	1039			81,83	12,25						146,81	0,10	600,73						0,00		3,36	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									28966	16:08:31.730	1491573168943185																4		Fixation	67	1075	277											586	1063	403			1063	403	1056	316	166,10	132,83					70,12	54,65	502,12		-13,94						521,95		3,42		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									29734	16:08:32.498	1491573169710841																5		Fixation	117	1447	287											632	1445	384	1448	351	1446	367	1439	280	225,84	136,00	226,25	141,46	226,04	138,73	73,83	54,88	501,29	136,52	52,34	507,11					520,61	520,61	3,52	3,58	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									29884	16:08:32.648	1491573169861083																6		Fixation	150	1260	235											641	1265	314	1276	343	1270	328	1263	241	197,66	147,68	199,38	142,81	198,52	145,25	73,48	54,90	501,22	136,20	52,37	506,86					520,60	520,60	3,47	3,57	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									30084	16:08:32.848	1491573170061045																7		Fixation	150	1201	164											653																			-13,94										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									30284	16:08:33.048	1491573170261084																8		Fixation	100	835	239											665	846	278	866	351	856	314	849	227	132,20	153,67	135,30	141,49	133,75	147,58	71,40	54,36	501,97	134,11	52,07	506,19					521,57	521,57	3,13	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									30434	16:08:33.198	1491573170411024																9		Fixation	83	612	11											674	648	105	710	216	679	160	672	73	101,26	182,56	110,92	164,01	106,09	173,28	70,31	54,43	503,13	133,00	52,27	506,26					522,88	522,88	3,21	3,37	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									30633	16:08:33.398	1491573170610562																10		Fixation	350	508	159											686			444	238	444	238	437	151			69,41	160,26						132,28	52,05	506,13						0,00		3,34	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									31050	16:08:33.814	1491573171027367																11		Fixation	200	918	158											711			920	242	920	242	913	155			143,79	159,70						131,79	51,43	504,43						0,00		3,37	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									31267	16:08:34.031	1491573171244160																12		Fixation	167	993	159											724	964	244	1012	232	988	238	981	151	150,69	159,27	158,08	161,29	154,38	160,28	69,62	52,58	500,75	132,46	50,85	503,76					520,42	520,42	3,34	3,32	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									32667	16:08:35.432	1491573172644779																13		Fixation	67	468	14											808																			-13,94										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									36522	16:08:39.286	1491573176499514																14		Fixation	83	423	762											1040			417	835	417	835	410	748			65,11	60,81						123,43	43,73	492,70						0,00		3,31	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester14	tester14a	7.4.2017	1719954	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									38325	16:08:41.090	1491573178303100																15		Fixation	484	453	155											1146																			-13,94										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1439790	16:12:53.830	1491573649458732																1		Fixation	117	633	238											71	619	332	683	318	651	325	644	238	168,18	236,15	185,58	239,95	176,88	238,05	185,90	211,86	606,66	247,29	212,87	596,03					634,93	634,93	3,76	3,55	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1439975	16:12:54.015	1491573649643660																2		Fixation	183	638	467											82	625	546	673	548	649	547	642	460	169,97	177,90	183,01	177,21	176,49	177,55	189,71	211,09	603,63	251,48	211,46	595,22					631,41	631,41	3,80	3,48	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1440208	16:12:54.248	1491573649876781																3		Fixation	117	1034	328											96	1039	421	1062	418	1050	419	1043	332	282,31	211,79	288,51	212,62	285,41	212,20	193,91	211,08	601,33	255,79	210,75	594,62					628,81	628,81	3,77	3,35	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1440392	16:12:54.431	1491573650060083																4		Fixation	117	1078	306											107	1073	383	1102	393	1087	388	1080	301	291,74	222,31	299,47	219,63	295,61	220,97	198,20	211,08	598,46	260,36	209,91	593,83					625,69	625,69	3,62	3,21	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1440525	16:12:54.565	1491573650193482																5		Fixation	167	1001	316											115	978	401	1043	396	1010	398	1003	311	265,94	217,19	283,51	218,56	274,72	217,87	200,96	210,86	596,71	263,23	209,16	593,31					623,71	623,71	3,43	3,12	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1440742	16:12:54.781	1491573650410126																6		Fixation	134	1414	303											128	1398	401	1455	383	1426	392	1419	305	379,83	217,33	395,48	222,16	387,66	219,75	205,27	210,57	595,20	267,49	208,07	592,87					621,81	621,81	3,40	3,02	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1442582	16:12:56.622	1491573652250620																7		Fixation	88	125	527											238																			-8,38										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1450772	16:13:04.812	1491573660441317																8		Fixation	117	556	45											724	558	109	579	140	568	124	561	37	151,54	296,85	157,46	288,27	154,50	292,56	211,72	195,83	571,01	273,68	191,92	567,53					593,54	593,54	3,13	3,00	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1451422	16:13:05.462	1491573661091226																9		Fixation	300	541	402											763	533	475	551	489	542	482	535	395	144,77	197,22	149,80	193,47	147,29	195,34	209,64	196,45	570,11	271,79	192,81	566,69					593,09	593,09	3,32	3,11	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1451789	16:13:05.829	1491573661457885																10		Fixation	367	558	151											785	578	205	562	251	570	228	563	141	157,17	270,53	152,72	257,99	154,94	264,26	209,57	197,14	569,75	271,61	193,48	565,92					593,00	593,00	3,36	3,10	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1452172	16:13:06.212	1491573661841022																11		Fixation	233	604	118											808	595	182	619	226	607	204	600	117	161,74	276,85	168,10	264,88	164,92	270,87	209,71	197,69	569,77	271,70	194,21	566,07					593,19	593,19	3,20	3,03	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1452455	16:13:06.495	1491573662124236																12		Fixation	183	836	90											825	856	168	845	172	850	170	843	83	232,77	280,59	229,70	279,55	231,23	280,07	209,99	198,41	570,02	272,05	195,16	566,39					593,66	593,66	3,24	2,97	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1452655	16:13:06.695	1491573662324196																13		Fixation	217	792	82											837	812	161	801	169	806	165	799	78	220,68	282,47	217,72	280,31	219,20	281,39	209,00	199,24	571,01	271,12	196,31	567,20					594,95	594,95	3,18	2,95	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1452906	16:13:06.945	1491573662574501																14		Fixation	167	996	79											852	996	167	995	178	995	172	988	85	270,80	281,05	270,48	278,02	270,64	279,54	206,96	201,60	572,73	269,03	199,40	568,35					597,56	597,56	3,18	2,95	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1453089	16:13:07.129	1491573662757815																15		Fixation	183	948	83											863	952	159	961	178	956	168	949	81	258,68	283,25	261,24	278,07	259,96	280,66	206,59	202,77	572,41	268,76	200,91	568,62					597,71	597,71	3,20	2,94	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1453306	16:13:07.345	1491573662974613																16		Fixation	300	1089	80											876	1099	161	1086	168	1092	164	1085	77	298,69	282,72	295,15	280,59	296,92	281,66	207,54	203,15	572,17	269,78	201,38	569,19					597,54	597,54	3,18	2,94	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1453622	16:13:07.662	1491573663291321																17		Fixation	183	1161	76											895	1157	168	1149	175	1153	171	1146	84	314,33	280,83	312,35	278,74	313,34	279,79	208,18	204,04	572,07	270,46	202,30	569,35					597,71	597,71	3,31	3,03	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1453906	16:13:07.945	1491573663574649																18		Fixation	100	629	102											912	631	171	643	203	637	187	630	100	171,60	279,91	174,79	271,15	173,20	275,53	206,92	204,19	571,82	269,15	202,35	568,57					597,64	597,64	3,33	3,12	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1454039	16:13:08.079	1491573663707988																19		Fixation	567	532	87											920	543	162	544	178	543	170	536	83	147,54	282,19	147,76	278,00	147,65	280,10	205,73	204,17	572,32	267,96	202,57	568,30					598,20	598,20	3,33	3,16	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1454656	16:13:08.695	1491573664324666																20		Fixation	250	392	73											957	387	132	419	171	403	151	396	64	105,07	290,50	113,92	279,94	109,50	285,22	202,49	204,11	573,33	264,66	203,20	568,37					599,42	599,42	3,47	3,24	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1454972	16:13:09.012	1491573664641268																21		Fixation	417	608	246											976	607	323	614	338	610	330	603	243	165,09	238,51	166,81	234,37	165,95	236,44	203,70	203,92	573,94	265,90	202,89	569,23					599,81	599,81	3,39	3,22	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1455439	16:13:09.479	1491573665107940																22		Fixation	183	976	199											1004	977	288	989	284	983	286	976	199	265,43	248,11	268,83	249,17	267,13	248,64	206,17	204,39	574,07	268,33	203,03	569,95					599,87	599,87	3,28	3,05	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1455689	16:13:09.729	1491573665357954																23		Fixation	150	1228	108											1019	1220	203	1231	196	1225	199	1218	112	331,52	271,21	334,44	273,17	332,98	272,19	207,84	204,85	575,25	270,01	203,45	571,86					600,99	600,99	3,25	3,01	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1455856	16:13:09.895	1491573665524604																24		Fixation	150	1251	67											1029	1252	168	1248	143	1250	155	1243	68	340,33	280,79	339,17	287,53	339,75	284,16	208,62	205,33	575,49	270,81	203,81	572,52					601,31	601,31	3,23	2,97	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1456022	16:13:10.062	1491573665691293																25		Fixation	200	1320	75											1039	1326	170	1336	141	1331	155	1324	68	360,43	280,07	362,99	288,03	361,71	284,05	209,33	205,67	576,21	271,58	204,06	573,44					602,04	602,04	3,19	2,92	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1456239	16:13:10.279	1491573665907807																26		Fixation	134	1486	55											1052	1452	174	1520	116	1486	145	1479	58	394,52	278,98	413,18	294,79	403,85	286,89	210,70	206,27	575,75	272,96	204,82	574,12					601,70	601,70	3,16	2,93	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1456406	16:13:10.446	1491573666074943																27		Fixation	83	1421	93											1062	1421	184	1436	191	1428	187	1421	100	386,18	276,28	390,31	274,53	388,24	275,40	211,78	206,64	575,29	274,17	205,18	573,92					601,32	601,32	3,15	2,99	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1456523	16:13:10.562	1491573666191568																28		Fixation	183	1388	47											1069	1390	130	1404	129	1397	129	1390	42	377,68	291,07	381,56	291,34	379,62	291,20	211,55	207,07	575,23	273,89	205,64	573,76					601,44	601,44	3,13	2,95	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1456740	16:13:10.779	1491573666408659																29		Fixation	233	1242	32											1082	1243	111	1252	129	1247	120	1240	33	337,74	296,23	340,24	291,25	338,99	293,74	211,07	208,41	576,34	273,43	207,09	574,57					603,00	603,00	3,04	2,93	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1457006	16:13:11.046	1491573666675275																30		Fixation	133	1140	34											1098	1156	116			1156	116	1149	29	314,25	294,97					210,06	209,28	577,79		-8,38						604,73		2,89		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1457223	16:13:11.263	1491573666891979																31		Fixation	150	665	28											1111	651	94	678	136	664	115	657	28	176,89	300,73	184,15	289,37	180,52	295,05	208,03	209,38	578,85	270,31	208,38	575,61					605,93	605,93	2,88	2,82	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1457389	16:13:11.429	1491573667058489																32		Fixation	167	772	30											1121	774	94	781	137	777	115	770	28	210,35	300,69	212,21	289,11	211,28	294,90	207,91	209,19	578,12	270,25	208,28	575,08					605,20	605,20	2,89	2,83	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1457623	16:13:11.662	1491573667291769																33		Fixation	250	1221	314											1135	1225	387	1233	418	1229	402	1222	315	333,06	221,26	335,00	212,75	334,03	217,00	208,22	208,38	577,65	270,47	207,62	574,72					604,44	604,44	3,04	2,90	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1457923	16:13:11.963	1491573667591825																34		Fixation	167	969	349											1153	984	410	988	454	986	432	979	345	267,32	214,78	268,47	202,98	267,90	208,88	207,95	208,12	578,45	270,32	207,24	575,33					605,11	605,11	3,06	3,03	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1458173	16:13:12.213	1491573667841842																35		Fixation	233	580	203											1168	576	288			576	288	569	201	156,50	248,00					206,75	208,40	579,53		-8,38						606,32		2,93		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1458423	16:13:12.463	1491573668091829																36		Fixation	117	561	231											1183	572	305			572	305	565	218	155,37	243,35					206,45	208,71	579,80		-8,38						606,71		2,89		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1458607	16:13:12.647	1491573668276425																37		Fixation	233	644	229											1194	648	311	648	331	648	321	641	234	176,11	241,84	176,12	236,29	176,12	239,07	206,62	208,39	579,00	268,99	207,54	575,22					605,83	605,83	3,00	2,88	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1458891	16:13:12.930	1491573668559685																38		Fixation	217	783	233											1211	788	301	779	334	783	317	776	230	214,25	244,41	211,71	235,60	212,98	240,00	206,63	208,42	578,57	268,99	207,63	574,69					605,45	605,45	2,93	2,86	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1459124	16:13:13.164	1491573668793016																39		Fixation	233	892	238											1225	890	325	891	328	890	326	883	239	241,93	237,97	242,07	237,23	242,00	237,60	206,69	208,20	577,90	269,02	207,49	574,31					604,75	604,75	2,97	2,82	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1459391	16:13:13.430	1491573669059714																40		Fixation	150	1023	227											1241	1048	301	1024	324	1036	312	1029	225	284,78	244,41	278,27	238,33	281,53	241,37	206,89	207,95	577,47	269,24	207,33	574,13					604,24	604,24	2,98	2,90	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1459557	16:13:13.597	1491573669226396																41		Fixation	167	1001	232											1251	1017	308	1018	338	1017	323	1010	236	276,35	242,51	276,55	234,59	276,45	238,55	206,94	208,03	577,58	269,32	207,29	573,95					604,36	604,36	2,95	2,86	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1459757	16:13:13.797	1491573669426412																42		Fixation	117	1063	232											1263	1083	316	1054	321	1068	318	1061	231	294,39	240,38	286,47	238,98	290,43	239,68	207,15	207,51	576,97	269,55	206,80	573,84					603,59	603,59	2,96	2,89	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1459924	16:13:13.964	1491573669592966																43		Fixation	200	617	117											1273	622	172	635	232	628	202	621	115	168,97	279,54	172,61	263,32	170,79	271,43	205,80	207,93	577,70	268,00	207,21	573,69					604,54	604,54	2,93	2,85	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1460157	16:13:14.197	1491573669826268																44		Fixation	150	657	83											1287	655	157	677	191	666	174	659	87	178,09	283,61	184,07	274,31	181,08	278,96	205,07	208,15	578,13	267,38	207,60	574,06					605,08	605,08	2,90	2,83	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester11	tester11	7.4.2017	1788846	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1460324	16:13:14.364	1491573669993074																45		Fixation	333	598	77											1297	609	159	630	190	619	174	612	87	165,56	283,19	171,25	274,82	168,41	279,01	204,90	208,22	578,26	267,24	207,67	574,01					605,24	605,24	2,96	2,87	0	0				
